LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	156
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 13:00:26	0                 
Time	Ampl
0	-117.958
61.0352	-40.103
122.07	-35.892
183.105	-46.3485
244.141	-50.6184
305.176	-52.7043
366.211	-53.9078
427.246	-54.9692
488.281	-55.3319
549.316	-56.6727
610.352	-57.1874
671.387	-57.9179
732.422	-58.136
793.457	-58.1458
854.492	-58.4302
915.527	-58.5674
976.563	-58.8272
1037.6	-58.6973
1098.63	-58.7464
1159.67	-58.9792
1220.7	-58.8934
1281.74	-59.3248
1342.77	-59.1385
1403.81	-59.1655
1464.84	-59.1974
1525.88	-59.0184
1586.91	-59.3984
1647.95	-59.3591
1708.98	-59.2121
1770.02	-59.5601
1831.05	-59.4082
1892.09	-59.3616
1953.13	-59.8592
2014.16	-59.3444
2075.2	-59.4327
2136.23	-59.5724
2197.27	-59.5846
2258.3	-59.5994
2319.34	-59.4964
2380.37	-59.619
2441.41	-59.3665
2502.44	-59.766
2563.48	-59.5356
2624.51	-59.6557
2685.55	-59.6729
2746.58	-59.418
2807.62	-59.5846
2868.65	-59.44
2929.69	-59.4964
2990.72	-59.5381
3051.76	-59.494
3112.79	-59.467
3173.83	-59.7317
3234.86	-59.82
3295.9	-59.7415
3356.93	-59.543
3417.97	-59.6729
3479	-59.7048
3540.04	-59.8249
3601.07	-59.6778
3662.11	-59.891
3723.14	-59.4082
3784.18	-59.8445
3845.21	-59.7807
3906.25	-59.6631
3967.29	-59.7366
4028.32	-59.4082
4089.36	-59.7048
4150.39	-59.6141
4211.43	-59.6557
4272.46	-59.6484
4333.5	-59.6631
4394.53	-59.6753
4455.57	-59.7954
4516.6	-59.8641
4577.64	-59.6999
4638.67	-59.6655
4699.71	-59.8592
4760.74	-59.7881
4821.78	-59.8102
4882.81	-59.766
4943.85	-59.6631
5004.88	-59.5185
5065.92	-59.6141
5126.95	-59.793
5187.99	-59.7783
5249.02	-59.7611
5310.06	-59.6239
5371.09	-59.8151
5432.13	-59.5209
5493.16	-59.5528
5554.2	-59.6925
5615.23	-59.7709
5676.27	-59.7979
5737.3	-59.9425
5798.34	-59.6337
5859.38	-59.9352
5920.41	-59.9229
5981.45	-59.7293
6042.48	-60.0087
6103.52	-59.8224
6164.55	-60.0724
6225.59	-59.8151
6286.62	-59.9842
6347.66	-59.8714
6408.69	-59.7783
6469.73	-59.9548
6530.76	-59.7538
6591.8	-59.6165
6652.83	-59.7832
6713.87	-59.8714
6774.9	-59.9719
6835.94	-59.945
6896.97	-60.0357
6958.01	-59.8396
7019.04	-59.7881
7080.08	-59.6337
7141.11	-59.7562
7202.15	-59.6557
7263.18	-59.7758
7324.22	-59.6999
7385.25	-59.6974
7446.29	-59.9278
7507.32	-59.6925
7568.36	-59.5871
7629.39	-59.5994
7690.43	-60.07
7751.46	-59.7342
7812.5	-59.6827
7873.54	-59.6704
7934.57	-59.5062
7995.61	-59.6288
8056.64	-59.6729
8117.68	-59.842
8178.71	-59.6704
8239.75	-60.0136
8300.78	-59.7219
8361.82	-59.9891
8422.85	-59.5724
8483.89	-59.918
8544.92	-59.7513
8605.96	-59.9082
8666.99	-59.6165
8728.03	-59.7097
8789.06	-59.7783
8850.1	-59.7342
8911.13	-60.1239
8972.17	-59.7611
9033.2	-59.7538
9094.24	-59.8298
9155.27	-59.8126
9216.31	-59.7317
9277.34	-59.7587
9338.38	-59.9156
9399.41	-59.5013
9460.45	-59.9229
