LECROYWR44Xi,13218,Waveform
Segments,1,SegmentSize,637
Segment,TrigTime,TimeSinceSegment1
#1,15-Jul-2010 15:41:17,0                 
Time,Ampl
0,-117.958
1.52588,-57.2417
3.05176,-55.0118
4.57764,-59.6927
6.10352,-57.6469
7.62939,-65.8987
9.15527,-61.5272
10.6812,-57.615
12.207,-62.0258
13.7329,-60.1888
15.2588,-54.5501
16.7847,-65.2896
18.3105,-54.889
19.8364,-64.462
21.3623,-56.527
22.8882,-52.8481
24.4141,-62.4752
25.9399,-69.9755
27.4658,-59.145
28.9917,-56.252
30.5176,-61.3283
32.0435,-55.4244
33.5693,-70.1253
35.0952,-56.7554
36.6211,-60.7929
38.147,-56.6695
39.6729,-60.0611
41.1987,-64.3073
42.7246,-51.8117
44.2505,-53.9508
45.7764,-68.1237
47.3022,-65.8913
48.8281,-61.1122
50.354,-62.3254
51.8799,-61.5297
53.4058,-55.4931
54.9316,-53.7887
56.4575,-61.2497
57.9834,-63.266
59.5093,-54.1105
61.0352,-62.7183
62.561,-60.2084
64.0869,-51.991
65.6128,-53.327
67.1387,-53.9631
68.6646,-53.8526
70.1904,-55.1002
71.7163,-67.6104
73.2422,-55.6135
74.7681,-58.8921
76.2939,-65.658
77.8198,-56.4583
79.3457,-67.4606
80.8716,-60.535
82.3975,-54.5648
83.9233,-69.4081
85.4492,-54.6729
86.9751,-61.1687
88.501,-61.704
90.0269,-71.309
91.5527,-60.734
93.0786,-60.8715
94.6045,-59.6436
96.1304,-56.2495
97.6562,-60.2895
99.1821,-63.5214
100.708,-60.0611
102.234,-59.3636
103.76,-61.2129
105.286,-65.852
106.812,-52.8604
108.337,-69.2952
109.863,-62.9688
111.389,-56.667
112.915,-54.5009
114.441,-63.6737
115.967,-60.1028
117.493,-55.0854
119.019,-57.6715
120.544,-61.2202
122.07,-53.8649
123.596,-62.7601
125.122,-62.6225
126.648,-56.6326
128.174,-59.0566
129.7,-59.1573
131.226,-57.0084
132.751,-57.7697
134.277,-69.1405
135.803,-61.1343
137.329,-57.2049
138.855,-56.9274
140.381,-53.2116
141.907,-55.6552
143.433,-64.5037
144.958,-63.433
146.484,-59.5527
148.01,-62.1363
149.536,-61.3995
151.062,-61.0999
152.588,-61.1441
154.114,-58.0055
155.64,-55.9696
157.166,-69.8502
158.691,-64.1648
160.217,-59.9849
161.743,-63.0499
163.269,-86.7074
164.795,-60.842
166.321,-59.6485
167.847,-56.2986
169.373,-53.2067
170.898,-59.9849
172.424,-57.5315
173.95,-55.7068
175.476,-67.8192
177.002,-59.8204
178.528,-56.7898
180.054,-61.0802
181.58,-62.2001
183.105,-58.6809
184.631,-66.4685
186.157,-56.7432
187.683,-63.5067
189.209,-56.9863
190.735,-55.999
192.261,-59.4569
193.787,-58.0423
195.312,-55.7117
196.838,-63.1604
198.364,-54.2627
199.89,-68.3177
201.416,-60.0119
202.942,-59.0345
204.468,-55.1714
205.994,-55.1026
207.52,-63.794
209.045,-57.9834
210.571,-63.0057
212.097,-60.0193
213.623,-61.6721
215.149,-67.6939
216.675,-61.8342
218.201,-57.0109
219.727,-64.3367
221.252,-58.5703
222.778,-60.4786
224.304,-65.0219
225.83,-73.4653
227.356,-62.2075
228.882,-67.3157
230.408,-61.7212
231.934,-74.1455
233.459,-58.9854
234.985,-65.6703
236.511,-66.1295
238.037,-63.8824
239.563,-69.973
241.089,-66.1271
242.615,-63.0941
244.141,-59.4962
245.667,-63.3323
247.192,-57.4971
248.718,-62.0749
250.244,-56.9789
251.77,-62.932
253.296,-54.7072
254.822,-55.9425
256.348,-64.7641
257.874,-52.9365
259.399,-64.6388
260.925,-57.836
262.451,-61.0557
263.977,-68.6984
265.503,-53.995
267.029,-57.3891
268.555,-58.5163
270.081,-60.3238
271.606,-56.6302
273.132,-55.8296
274.658,-66.3039
276.184,-53.0299
277.71,-53.6537
279.236,-59.6313
280.762,-54.4125
282.288,-60.6554
283.813,-51.0971
285.339,-59.7639
286.865,-54.6557
288.391,-55.611
289.917,-59.6853
291.443,-57.4308
292.969,-63.0155
294.495,-61.1883
296.021,-62.1314
297.546,-59.9284
299.072,-75.8205
300.598,-60.9624
302.124,-70.2088
303.65,-56.2053
305.176,-60.9796
306.702,-67.549
308.228,-65.9797
309.753,-62.905
311.279,-61.7802
312.805,-55.8173
314.331,-56.6597
315.857,-62.0503
317.383,-58.0595
318.909,-61.5002
320.435,-58.7103
321.96,-67.2985
323.486,-54.2013
325.012,-59.4152
326.538,-55.8148
328.064,-57.9588
329.59,-60.4466
331.116,-62.2615
332.642,-65.6629
334.167,-56.5393
335.693,-58.2904
337.219,-64.4792
338.745,-68.5339
340.271,-55.7485
341.797,-62.1215
343.323,-54.722
344.849,-71.3778
346.375,-57.9736
347.9,-75.1132
349.426,-58.1406
350.952,-61.6721
352.478,-82.2475
354.004,-57.6125
355.53,-59.2285
357.056,-58.1921
358.582,-66.9179
360.107,-62.0307
361.633,-63.1751
363.159,-59.1033
364.685,-63.74
366.211,-64.9679
