LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	325
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 16:51:29	0                 
Time	Ampl
0	-117.958
6.10352	-59.3567
12.207	-60.0822
18.3105	-59.016
24.4141	-60.1116
30.5176	-60.119
36.6211	-58.8616
42.7246	-58.9694
48.8281	-59.2023
54.9316	-58.2978
61.0352	-56.2732
67.1387	-54.8368
73.2422	-50.5841
79.3457	-54.5623
85.4492	-53.9103
91.5527	-58.5968
97.6563	-55.8516
103.76	-57.1727
109.863	-58.2439
115.967	-60.1901
122.07	-59.0993
128.174	-60.6926
134.277	-60.3347
140.381	-59.8445
146.484	-58.4449
152.588	-59.4474
158.691	-62.0873
164.795	-59.0748
170.898	-59.5871
177.002	-60.2121
183.105	-59.217
189.209	-60.5234
195.313	-60.5725
201.416	-59.3689
207.52	-60.6068
213.623	-60.3739
219.727	-61.5431
225.83	-61.0921
231.934	-60.2342
238.037	-59.9229
244.141	-61.3372
250.244	-60.8249
256.348	-60.7906
262.451	-59.4376
268.555	-59.7611
274.658	-61.271
280.762	-58.94
286.865	-59.4253
292.969	-60.5283
299.072	-58.9449
305.176	-60.2955
311.279	-60.2734
317.383	-60.7293
323.486	-61.4402
329.59	-59.8028
335.693	-61.2097
341.797	-60.5455
347.9	-61.0798
354.004	-59.6827
360.107	-59.641
366.211	-61.8667
372.314	-59.5748
378.418	-59.4474
384.521	-59.3322
390.625	-59.2709
396.729	-59.7072
402.832	-60.271
408.936	-60.0994
415.039	-60.0357
421.143	-59.494
427.246	-60.6337
433.35	-59.8567
439.453	-60.0577
445.557	-60.092
451.66	-60.1067
457.764	-58.7341
463.867	-61.3201
469.971	-60.0847
476.074	-59.3101
482.178	-59.2611
488.281	-60.4622
494.385	-61.0161
500.488	-60.6215
506.592	-59.44
512.695	-61.7367
518.799	-58.4204
524.902	-58.7635
531.006	-59.6508
537.109	-59.5185
543.213	-59.9499
549.316	-59.9719
555.42	-60.3715
561.523	-60.195
567.627	-60.7636
573.73	-58.4596
579.834	-60.1925
585.938	-60.5283
592.041	-60.5087
598.145	-60.4965
604.248	-58.8714
610.352	-60.5234
616.455	-60.5504
622.559	-60.2121
628.662	-59.5111
634.766	-60.4671
640.869	-61.2073
646.973	-60.646
653.076	-59.391
659.18	-59.9597
665.283	-60.1386
671.387	-59.7464
677.49	-59.1925
683.594	-59.7342
689.697	-59.8861
695.801	-60.5553
701.904	-60.3322
708.008	-60.8151
714.111	-60.4989
720.215	-60.7808
726.318	-59.8959
732.422	-59.0895
738.525	-60.543
744.629	-59.4743
750.732	-60.3175
756.836	-60.1852
762.939	-61.1338
769.043	-60.9083
775.146	-61.2686
781.25	-60.1509
787.354	-59.2635
793.457	-59.3346
799.561	-59.5552
805.664	-60.1362
811.768	-60.7048
817.871	-60.0945
823.975	-60.396
830.078	-60.3568
836.182	-59.7072
842.285	-59.9621
848.389	-59.8763
854.492	-60.293
860.596	-60.3224
866.699	-60.2317
872.803	-60.1827
878.906	-59.4376
885.01	-60.9352
891.113	-60.2955
897.217	-58.4669
903.32	-60.4499
909.424	-59.6729
915.527	-61.1142
921.631	-59.7489
927.734	-59.3689
933.838	-60.6975
939.941	-59.4572
946.045	-61.4353
952.148	-60.2121
958.252	-59.9523
964.355	-61.7711
970.459	-59.3395
976.563	-58.788
982.666	-60.1141
988.77	-59.2145
994.873	-60.1043
1000.98	-60.0455
1007.08	-60.7244
1013.18	-59.8665
1019.29	-59.1998
1025.39	-60.3298
1031.49	-59.7979
1037.6	-58.9474
1043.7	-60.3224
1049.8	-59.7121
1055.91	-59.8371
1062.01	-59.9548
1068.12	-61.1436
1074.22	-60.07
1080.32	-58.8346
1086.43	-59.3028
1092.53	-59.9303
1098.63	-60.6828
1104.74	-58.7415
1110.84	-59.9303
1116.94	-58.2022
1123.05	-58.69
1129.15	-60.722
1135.25	-58.9523
1141.36	-60.3077
1147.46	-59.3395
1153.56	-61.0063
1159.67	-60.722
1165.77	-60.6313
1171.88	-60.016
1177.98	-59.8469
1184.08	-59.1116
1190.19	-60.5847
1196.29	-61.3813
1202.39	-58.7635
1208.5	-60.5455
1214.6	-58.9228
1220.7	-60.2097
1226.81	-59.4155
1232.91	-60.6166
1239.01	-60.0209
1245.12	-60.3984
1251.22	-59.6851
1257.32	-59.8469
1263.43	-61.9647
1269.53	-59.6925
1275.63	-61.0063
1281.74	-60.092
1287.84	-59.7391
1293.95	-59.0944
1300.05	-60.3715
1306.15	-60.0209
1312.26	-59.5356
1318.36	-59.3493
1324.46	-60.923
1330.57	-59.8935
1336.67	-59.2439
1342.77	-59.7562
1348.88	-61.4107
1354.98	-60.1116
1361.08	-59.8494
1367.19	-61.0455
1373.29	-60.9377
1379.39	-59.6092
1385.5	-59.3689
1391.6	-59.6655
1397.71	-59.7293
1403.81	-59.9695
1409.91	-59.4498
1416.02	-60.9867
1422.12	-60.4818
1428.22	-59.9793
1434.33	-59.945
1440.43	-60.2832
1446.53	-60.7906
1452.64	-60.3519
1458.74	-59.6239
1464.84	-60.3151
1470.95	-59.5748
1477.05	-60.4523
1483.15	-59.9278
1489.26	-59.8886
1495.36	-60.2465
1501.46	-59.9229
1507.57	-60.2366
1513.67	-60.3788
1519.78	-60.5921
1525.88	-60.418
1531.98	-59.9352
1538.09	-59.8518
1544.19	-61.1166
1550.29	-59.6851
1556.4	-59.0307
1562.5	-60.4646
1568.6	-59.5822
1574.71	-60.744
1580.81	-59.1042
1586.91	-60.5332
1593.02	-61.1779
1599.12	-60.2955
1605.22	-60.3175
1611.33	-59.6778
1617.43	-61.0259
1623.54	-61.4671
1629.64	-60.5725
1635.74	-59.9719
1641.85	-60.0062
1647.95	-59.2439
1654.05	-59.2905
1660.16	-60.4327
1666.26	-59.1532
1672.36	-60.5577
1678.47	-58.5919
1684.57	-60.0062
1690.67	-60.4229
1696.78	-61.6608
1702.88	-60.0724
1708.98	-59.1876
1715.09	-59.494
1721.19	-59.2292
1727.29	-60.5994
1733.4	-59.7611
1739.5	-60.1362
1745.61	-59.6704
1751.71	-60.9181
1757.81	-60.2416
1763.92	-59.7513
1770.02	-59.1802
1776.12	-59.7538
1782.23	-58.4253
1788.33	-60.4327
1794.43	-59.5332
1800.54	-61.0308
1806.64	-59.4474
1812.74	-58.6851
1818.85	-60.4156
1824.95	-58.7611
1831.05	-60.7661
1837.16	-60.3886
1843.26	-60.0651
1849.37	-59.8003
1855.47	-59.6631
1861.57	-59.7611
1867.68	-60.4867
1873.78	-59.7758
1879.88	-58.6287
1885.99	-60.3568
1892.09	-60.4009
1898.19	-60.1533
1904.3	-58.7709
1910.4	-60.7514
1916.5	-61.575
1922.61	-60.0455
1928.71	-60.6264
1934.81	-60.1656
1940.92	-59.8886
1947.02	-60.8102
1953.13	-60.5283
1959.23	-59.2611
1965.33	-59.4768
1971.44	-59.8518
1977.54	-58.766
