LECROYWR44Xi,13218,Waveform
Segments,1,SegmentSize,1480
Segment,TrigTime,TimeSinceSegment1
#1,15-Jul-2010 18:53:02,0                 
Time,Ampl
2.504883,-51.8154
17.76367,7.34337
33.02246,4.52956
48.28125,3.03931
63.54004,5.68645
78.79883,10.8876
94.05762,5.66685
109.3164,2.26478
124.5752,-6.77472
139.834,7.49534
155.0928,9.90718
170.3516,12.6524
185.6104,8.81891
200.8691,8.76989
216.1279,8.564
231.3867,7.48063
246.6455,13.5102
261.9043,5.61292
277.1631,8.18653
292.4219,5.0884
307.6807,7.10807
322.9395,8.66694
338.1982,23.5988
353.457,9.21108
368.7158,4.64721
383.9746,6.92179
399.2334,6.10313
414.4922,4.96094
429.751,16.1672
445.0098,6.0198
460.2686,9.52971
475.5273,4.8678
490.7861,10.8533
506.0449,14.7211
521.3037,7.14729
536.5625,1.28435
551.8213,6.81884
567.0801,14.1671
582.3389,14.1671
597.5977,7.52475
612.8564,7.96594
628.1152,3.63737
643.374,10.0935
658.6328,9.51501
673.8916,6.58354
689.1504,10.2944
704.4092,8.60812
719.668,7.1914
734.9268,5.62273
750.1855,5.67175
765.4443,7.19631
780.7031,5.0982
795.9619,6.15216
811.2207,8.8091
826.4795,4.55897
841.7383,5.02957
856.9971,7.58848
872.2559,9.04931
887.5146,4.1668
902.7734,4.90212
918.0322,10.5984
933.291,5.3384
948.5498,7.28945
963.8086,8.91205
979.0674,16.3927
994.3262,9.85816
1009.585,7.38259
1024.844,7.91202
1040.103,6.22569
1055.361,11.3876
1070.62,5.90705
1085.879,8.20124
1101.138,7.8728
1116.396,6.08843
1131.655,4.56877
1146.914,4.75015
1162.173,9.7405
1177.432,7.12768
1192.69,7.83848
1207.949,11.9906
1223.208,7.8777
1238.467,8.51498
1253.726,5.92176
1268.984,10.417
1284.243,3.22069
1299.502,14.5446
1314.761,4.81388
1330.02,3.74031
1345.278,5.53939
1360.537,7.55906
1375.796,6.4757
1391.055,7.48553
1406.313,10.9023
1421.572,12.2602
1436.831,8.8042
1452.09,3.77463
1467.349,7.05414
1482.607,6.03941
1497.866,16.3191
1513.125,6.97081
1528.384,9.7356
1543.643,6.16686
1558.901,7.63259
1574.16,6.69139
1589.419,17.1672
1604.678,7.29925
1619.937,6.36785
1635.195,6.99532
1650.454,5.65214
1665.713,6.36295
1680.972,12.1425
1696.23,11.6523
1711.489,5.3335
1726.748,6.56884
1742.007,13.5593
