LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	156
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 14:59:27	0                 
Time	Ampl
0	-117.958
6.10352	-43.5126
12.207	-50.1135
18.3105	-53.2999
24.4141	-53.8024
30.5176	-55.2069
36.6211	-55.028
42.7246	-55.5868
48.8281	-54.3343
54.9316	-54.3417
61.0352	-54.6848
67.1387	-52.3562
73.2422	-51.7459
79.3457	-48.8021
85.4492	-45.8656
91.5527	-42.1791
97.6563	-31.703
103.76	-35.74
109.863	-43.5983
115.967	-48.1035
122.07	-50.1625
128.174	-52.9445
134.277	-52.9102
140.381	-54.7535
146.484	-54.6897
152.588	-55.126
158.691	-56.3712
164.795	-56.1947
170.898	-56.7389
177.002	-57.4987
183.105	-57.1433
189.209	-58.2194
195.313	-56.881
201.416	-55.0427
207.52	-58.5454
213.623	-59.6043
219.727	-58.8395
225.83	-58.7562
231.934	-59.5846
238.037	-58.489
244.141	-59.0135
250.244	-57.6213
256.348	-60.6068
262.451	-61.2196
268.555	-59.0969
274.658	-59.1287
280.762	-58.8101
286.865	-58.9988
292.969	-59.4131
299.072	-58.9841
305.176	-57.6262
311.279	-60.1656
317.383	-59.4057
323.486	-59.0846
329.59	-57.3762
335.693	-59.4131
341.797	-59.8616
347.9	-58.5356
354.004	-59.8543
360.107	-60.1288
366.211	-60.9426
372.314	-60.7882
378.418	-60.1656
384.521	-61.0921
390.625	-60.5823
396.729	-59.9057
402.832	-60.6092
408.936	-61.3862
415.039	-59.8616
421.143	-60.1386
427.246	-59.1165
433.35	-59.2366
439.453	-59.8028
445.557	-59.2439
451.66	-59.4891
457.764	-60.2219
463.867	-60.0455
469.971	-58.7954
476.074	-59.8126
482.178	-60.8421
488.281	-60.0406
494.385	-60.9769
500.488	-61.8103
506.592	-60.9132
512.695	-59.8984
518.799	-59.5013
524.902	-59.0331
531.006	-60.1141
537.109	-59.4155
543.213	-59.7538
549.316	-60.4523
555.42	-58.766
561.523	-58.9449
567.627	-59.9915
573.73	-59.5871
579.834	-59.1042
585.938	-59.6655
592.041	-58.7807
598.145	-60.4523
604.248	-58.0968
610.352	-60.0332
616.455	-58.7929
622.559	-59.4131
628.662	-59.7097
634.766	-60.4474
640.869	-61.0088
646.973	-60.9622
653.076	-59.7146
659.18	-59.9499
665.283	-60.2612
671.387	-60.9181
677.49	-59.5234
683.594	-59.3665
689.697	-59.3224
695.801	-59.6116
701.904	-59.0013
708.008	-60.9107
714.111	-60.82
720.215	-59.9229
726.318	-58.1091
732.422	-59.5994
738.525	-60.2661
744.629	-58.2586
750.732	-58.9474
756.836	-58.8812
762.939	-60.271
769.043	-60.6656
775.146	-60.3543
781.25	-60.6484
787.354	-59.5405
793.457	-59.7685
799.561	-60.7391
805.664	-59.4351
811.768	-60.369
817.871	-61.3029
823.975	-59.0699
830.078	-60.798
836.182	-61.2857
842.285	-60.3739
848.389	-60.7024
854.492	-59.7905
860.596	-60.3126
866.699	-60.2612
872.803	-59.8273
878.906	-60.9328
885.01	-60.4009
891.113	-60.2734
897.217	-61.6755
903.32	-61.0676
909.424	-60.1313
915.527	-60.2661
921.631	-60.8421
927.734	-58.9866
933.838	-59.4057
939.941	-58.8174
946.045	-60.6141
