LECROYWR44Xi,13218,Waveform
Segments,1,SegmentSize,1480
Segment,TrigTime,TimeSinceSegment1
#1,16-Jul-2010 17:22:19,0                 
Time,Ampl
0,-117.958
30.51758,-67.1708
61.03516,-73.5046
91.55273,-53.8231
122.0703,-50.6698
152.5879,-62.1731
183.1055,-56.8168
213.623,-58.1946
244.1406,-60.7119
274.6582,-59.5208
305.1758,-59.145
335.6934,-50.8319
366.2109,-60.3877
396.7285,-74.3396
427.2461,-70.2063
457.7637,-54.8742
488.2813,-68.9587
518.7988,-63.4502
549.3164,-60.621
579.834,-64.0445
610.3516,-65.2651
640.8691,-60.8543
671.3867,-63.1162
701.9043,-57.4652
732.4219,-71.8026
762.9395,-66.2474
793.457,-67.3378
823.9746,-55.3114
854.4922,-63.7154
885.0098,-67.9641
915.5273,-82.0117
946.0449,-65.1472
976.5625,-62.3745
1007.08,-63.4207
1037.598,-55.778
1068.115,-54.2848
1098.633,-68.998
1129.15,-59.6313
1159.668,-59.5895
1190.186,-56.5614
1220.703,-56.4534
1251.221,-74.455
1281.738,-55.6331
1312.256,-68.8114
1342.773,-62.2763
1373.291,-60.7978
1403.809,-65.6899
1434.326,-56.4018
1464.844,-63.04
1495.361,-54.4641
1525.879,-58.4721
1556.396,-62.9172
1586.914,-60.1446
1617.432,-60.761
1647.949,-61.1981
1678.467,-59.2113
1708.984,-75.4201
1739.502,-75.9383
1770.02,-58.8749
1800.537,-68.3619
1831.055,-62.0749
1861.572,-69.0201
1892.09,-57.3449
1922.607,-59.1033
1953.125,-59.9186
1983.643,-71.422
2014.16,-58.59
2044.678,-63.8357
2075.195,-67.22
2105.713,-61.009
2136.23,-56.9691
2166.748,-62.2026
2197.266,-62.1093
2227.783,-61.2743
2258.301,-62.1363
2288.818,-73.8631
2319.336,-61.4241
2349.854,-65.5966
2380.371,-68.1016
2410.889,-55.697
2441.406,-69.6292
2471.924,-57.1877
2502.441,-63.8824
2532.959,-59.1966
2563.477,-59.2236
2593.994,-62.0405
2624.512,-59.452
2655.029,-63.5779
2685.547,-55.8468
2716.064,-60.368
2746.582,-59.3955
2777.1,-61.1834
2807.617,-67.048
2838.135,-61.1392
2868.652,-61.4683
2899.17,-60.3705
2929.688,-72.1072
2960.205,-59.5748
2990.723,-59.4176
3021.24,-57.3227
3051.758,-69.8944
3082.275,-74.9584
3112.793,-59.9677
3143.311,-64.6511
3173.828,-58.4819
3204.346,-68.416
3234.863,-55.2352
3265.381,-62.4138
3295.898,-58.2388
3326.416,-55.8861
3356.934,-60.5743
3387.451,-64.6978
