LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	325
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 17:45:37	0                 
Time	Ampl
0	0
305.176	3.09324
610.352	3.31873
915.527	2.79911
1220.7	3.0197
1525.88	1.36279
1831.05	1.07356
2136.23	0.960815
2441.41	0.828458
2746.58	1.10298
3051.76	0.50982
3356.93	0.465701
3662.11	0.691198
3967.29	0.205889
4272.46	0.294127
4577.64	0.377463
4882.81	0.901989
5187.99	0.504918
5493.16	0.156868
5798.34	-0.0245106
6103.52	-0.215693
6408.69	-0.083336
6713.87	0.18628
7019.04	0.637275
7324.22	0.044119
7629.39	-0.284323
7934.57	-0.367659
8239.75	-0.299029
8544.92	-0.299029
8850.1	0.117651
9155.27	0.181378
9460.45	-0.083336
9765.63	0.352952
10070.8	-0.284323
10376	0.107847
10681.2	0.00490212
10986.3	-0.171574
11291.5	-0.181378
11596.7	0.0196085
11901.9	-0.044119
12207	-0.250008
12512.2	0.044119
12817.4	-0.0686296
13122.6	-0.112749
13427.7	0.0245106
13732.9	0.553939
14038.1	0.676492
14343.3	0
14648.4	0.176476
14953.6	-0.102944
15258.8	-0.044119
15564	-0.132357
15869.1	0.0637275
16174.3	0.18628
16479.5	0.0490212
16784.7	-0.333344
17089.8	-0.137259
17395	-0.328442
17700.2	-0.553939
18005.4	-0.34805
18310.5	-0.357854
18615.7	-0.455897
18920.9	-0.328442
19226.1	0.0343148
19531.3	-0.25491
19836.4	-0.0343148
20141.6	-0.083336
20446.8	-0.0980423
20752	-0.352952
21057.1	0.137259
21362.3	-0.127455
21667.5	-0.299029
21972.7	-0.240204
22277.8	-0.0392169
22583	-0.166672
22888.2	-0.0539233
23193.4	-0.313735
23498.5	-0.514722
23803.7	0.0539233
24108.9	-0.044119
24414.1	-0.166672
24719.2	-0.0588254
25024.4	-0.318638
25329.6	0.18628
25634.8	-0.0245106
25939.9	-0.151966
26245.1	-0.151966
26550.3	0.200987
26855.5	0.151966
27160.6	-0.00980423
27465.8	0.191183
27771	0.0294127
28076.2	0.318638
28381.3	0.0245106
28686.5	-0.284323
28991.7	-0.210791
29296.9	0.25491
29602.1	0.181378
29907.2	0.142161
30212.4	-0.264714
30517.6	-0.352952
30822.8	-0.0490212
31127.9	-0.0980423
31433.1	0.0882381
31738.3	-0.333344
32043.5	-0.220595
32348.6	-0.25491
32653.8	-0.191183
32959	-0.0735317
33264.2	-0.686296
33569.3	-0.127455
33874.5	-0.16177
34179.7	0.0931402
34484.9	-0.480407
34790	-0.455897
35095.2	-0.147063
35400.4	-0.352952
35705.6	-0.220595
36010.7	-0.32354
36315.9	-0.210791
36621.1	-0.200987
36926.3	-0.0588254
37231.4	-0.0637275
37536.6	-0.200987
37841.8	-0.215693
38147	0.230399
38452.1	-0.401974
38757.3	-0.318638
39062.5	-0.132357
39367.7	-0.0245106
39672.9	0.107847
39978	0.16177
40283.2	-0.0490212
40588.4	-0.460799
40893.6	0.0245106
41198.7	-0.406876
41503.9	0.171574
41809.1	-0.352952
42114.3	0.044119
42419.4	-0.367659
42724.6	-0.0735317
43029.8	-0.0735317
43335	-0.0637275
43640.1	-0.0882381
43945.3	-0.171574
44250.5	-0.426484
44555.7	0.176476
44860.8	-0.328442
45166	-0.16177
45471.2	-0.0245106
45776.4	-0.490212
46081.5	-0.352952
46386.7	-0.74022
46691.9	-0.220595
46997.1	-0.18628
47302.2	-0.220595
47607.4	-0.083336
47912.6	0.0588254
48217.8	-0.313735
48522.9	-0.220595
48828.1	-0.205889
49133.3	-0.235302
49438.5	-0.490212
49743.7	0.171574
50048.8	-0.0392169
50354	0.0539233
50659.2	-0.431386
50964.4	-0.250008
51269.5	-0.372561
51574.7	0.397071
51879.9	0.0147063
52185.1	-0.269616
52490.2	-0.205889
52795.4	-0.328442
53100.6	-0.333344
53405.8	-0.485309
53710.9	-0.25491
54016.1	-0.0588254
54321.3	-0.303931
54626.5	0.117651
54931.6	-0.16177
55236.8	-0.225497
55542	-0.44119
55847.2	-0.245106
56152.3	-0.470603
56457.5	-0.637275
56762.7	-0.0784339
57067.9	-0.274518
57373	-0.50982
57678.2	-0.171574
57983.4	-0.0686296
58288.6	0.196085
58593.8	0.377463
58898.9	-0.343148
59204.1	-0.16177
59509.3	-0.122553
59814.5	-0.436288
60119.6	-0.250008
60424.8	-0.215693
60730	-0.0637275
61035.2	-0.490212
61340.3	-0.0784339
61645.5	-0.240204
61950.7	-0.250008
62255.9	0.16177
62561	-0.25491
62866.2	-0.18628
63171.4	-0.117651
63476.6	-0.210791
63781.7	-0.166672
64086.9	-0.181378
64392.1	-0.573548
64697.3	-0.377463
65002.4	-0.00490212
65307.6	-0.32354
65612.8	-0.196085
65918	-0.151966
66223.1	-0.210791
66528.3	0.00490212
66833.5	-0.313735
67138.7	-0.485309
67443.8	-0.240204
67749	0.0294127
68054.2	0.284323
68359.4	-0.367659
68664.6	-0.137259
68969.7	-0.191183
69274.9	0.0245106
69580.1	0.00490212
69885.3	-0.333344
70190.4	-0.44119
70495.6	-0.313735
70800.8	-0.465701
71106	-0.196085
71411.1	-0.299029
71716.3	-0.166672
72021.5	-0.0147063
72326.7	-0.333344
72631.8	-0.16177
72937	-0.377463
73242.2	-0.205889
73547.4	0.0147063
73852.5	-0.0147063
74157.7	-0.269616
74462.9	-0.475505
74768.1	-0.504918
75073.2	-0.401974
75378.4	0.117651
75683.6	-0.0735317
75988.8	-0.357854
76293.9	-0.367659
76599.1	-0.0931402
76904.3	-0.352952
77209.5	-0.0343148
77514.6	-0.289225
77819.8	-0.362757
78125	-0.240204
78430.2	-0.470603
78735.4	-0.0637275
79040.5	-0.279421
79345.7	-0.18628
79650.9	-0.215693
79956.1	-0.377463
80261.2	-0.0784339
80566.4	-0.147063
80871.6	-0.00490212
81176.8	-0.0490212
81481.9	0.289225
81787.1	-0.147063
82092.3	-0.313735
82397.5	-0.607862
82702.6	-0.0882381
83007.8	-0.0588254
83313	-0.112749
83618.2	-0.34805
83923.3	-0.284323
84228.5	-0.303931
84533.7	-0.0490212
84838.9	-0.274518
85144	0.245106
85449.2	-0.607862
85754.4	0.299029
86059.6	-0.0196085
86364.7	-0.343148
86669.9	-0.318638
86975.1	-0.25491
87280.3	-0.16177
87585.4	-0.127455
87890.6	-0.558841
88195.8	-0.117651
88501	0.0588254
