LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	156
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 14:43:03	0                 
Time	Ampl
0	0
61.0352	12.8632
122.07	15.2897
183.105	12.8828
244.141	10.716
305.176	9.31892
366.211	7.23552
427.246	7.01493
488.281	6.87277
549.316	5.41684
610.352	4.88741
671.387	4.71584
732.422	3.63247
793.457	3.61776
854.492	2.7893
915.527	1.92653
976.563	2.40204
1037.6	0.980423
1098.63	2.23046
1159.67	0.60296
1220.7	2.05889
1281.74	2.47557
1342.77	1.82849
1403.81	1.07847
1464.84	0.607862
1525.88	1.77457
1586.91	2.0932
1647.95	1.81869
1708.98	1.44122
1770.02	0.137259
1831.05	1.50495
1892.09	1.12749
1953.13	1.65201
2014.16	0.406876
2075.2	0.563743
2136.23	1.10298
2197.27	1.43142
2258.3	-0.0196085
2319.34	1.11768
2380.37	-0.0735317
2441.41	0.534331
2502.44	0.485309
2563.48	0.794143
2624.51	0
2685.55	1.3824
2746.58	0.970619
2807.62	1.97555
2868.65	0.710807
2929.69	0.774534
2990.72	0.60296
3051.76	0.205889
3112.79	-0.848066
3173.83	0.245106
3234.86	0.362757
3295.9	-1.08827
3356.93	1.07847
3417.97	0.328442
3479	-0.67159
3540.04	0.259812
3601.07	0.67159
3662.11	0.627471
3723.14	0.951011
3784.18	0.122553
3845.21	0.196085
3906.25	-0.0588254
3967.29	1.3873
4028.32	-0.544135
4089.36	-0.406876
4150.39	0.436288
4211.43	-0.284323
4272.46	-0.50982
4333.5	-0.41668
4394.53	-0.794143
4455.57	0.651981
4516.6	-0.382365
4577.64	-1.00493
4638.67	0.34805
4699.71	0.480407
4760.74	0.897087
4821.78	0.838262
4882.81	0.60296
4943.85	0.137259
5004.88	-0.818653
5065.92	0.0637275
5126.95	0.681394
5187.99	1.96085
5249.02	0.343148
5310.06	0.338246
5371.09	0.931402
5432.13	2.88244
5493.16	0.147063
5554.2	0.514722
5615.23	0.0637275
5676.27	-0.656884
5737.3	-0.00980423
5798.34	1.06866
5859.38	0.112749
5920.41	-0.955913
5981.45	0.166672
6042.48	0.862772
6103.52	-0.44119
6164.55	1.00493
6225.59	0.892185
6286.62	-0.593156
6347.66	0.406876
6408.69	-0.583352
6469.73	1.03925
6530.76	-0.524526
6591.8	0.568645
6652.83	-1.92163
6713.87	0.500016
6774.9	-0.431386
6835.94	0.754926
6896.97	-0.377463
6958.01	0.176476
7019.04	-0.799045
7080.08	-0.127455
7141.11	-0.411778
7202.15	1.13239
7263.18	-0.475505
7324.22	0.504918
7385.25	-0.622569
7446.29	0.230399
7507.32	0.44119
7568.36	1.152
7629.39	0.852968
7690.43	-0.0931402
7751.46	0.823555
7812.5	0.156868
7873.54	0.137259
7934.57	0.975521
7995.61	1.30396
8056.64	0.225497
8117.68	0.818653
8178.71	-0.16177
8239.75	0.514722
8300.78	-1.00493
8361.82	0.289225
8422.85	0.524526
8483.89	-1.10298
8544.92	0.598058
8605.96	-0.808849
8666.99	-0.166672
8728.03	-0.0245106
8789.06	0.392169
8850.1	0.32354
8911.13	-1.1569
8972.17	0.372561
9033.2	0.637275
9094.24	-0.455897
9155.27	-0.0686296
9216.31	-0.50982
9277.34	1.25984
9338.38	0.176476
9399.41	0.200987
9460.45	0.838262
