LECROYWR44Xi,13218,Waveform
Segments,1,SegmentSize,1278
Segment,TrigTime,TimeSinceSegment1
#1,15-Jul-2010 15:14:18,0                 
Time,Ampl
0,-163.979
0.01525879,-163.979
0.03051758,-163.979
0.04577637,-163.979
0.06103516,-163.979
0.07629395,-163.979
0.09155273,-163.979
0.1068115,-163.979
0.1220703,-163.979
0.1373291,-163.979
0.1525879,-163.979
0.1678467,-163.979
0.1831055,-163.979
0.1983643,-163.979
0.213623,-163.979
0.2288818,-163.979
0.2441406,-163.979
0.2593994,-163.979
0.2746582,-163.979
0.289917,-163.979
0.3051758,-163.979
0.3204346,-163.979
0.3356934,-163.979
0.3509521,-163.979
0.3662109,-163.979
0.3814697,-163.979
0.3967285,-163.979
0.4119873,-163.979
0.4272461,-163.979
0.4425049,-163.979
0.4577637,-163.979
0.4730225,-163.979
0.4882813,-163.979
0.50354,-163.979
0.5187988,-163.979
0.5340576,-163.979
0.5493164,-163.979
0.5645752,-163.979
0.579834,-163.979
0.5950928,-163.979
0.6103516,-163.979
0.6256104,-163.979
0.6408691,-163.979
0.6561279,-163.979
0.6713867,-163.979
0.6866455,-163.979
0.7019043,-163.979
0.7171631,-163.979
0.7324219,-163.979
0.7476807,-163.979
0.7629395,-163.979
0.7781982,-163.979
0.793457,-163.979
0.8087158,-163.979
0.8239746,-163.979
0.8392334,-163.979
0.8544922,-163.979
0.869751,-163.979
0.8850098,-163.979
0.9002686,-163.979
0.9155273,-163.979
0.9307861,-163.979
0.9460449,-163.979
0.9613037,-163.979
0.9765625,-163.979
0.9918213,-163.979
1.00708,-163.979
1.022339,-163.979
1.037598,-163.979
1.052856,-163.979
1.068115,-163.979
1.083374,-163.979
1.098633,-163.979
1.113892,-163.979
1.12915,-163.979
1.144409,-163.979
1.159668,-163.979
1.174927,-163.979
1.190186,-163.979
1.205444,-163.979
1.220703,-163.979
1.235962,-163.979
1.251221,-163.979
1.266479,-163.979
1.281738,-163.979
1.296997,-163.979
1.312256,-163.979
1.327515,-163.979
1.342773,-163.979
1.358032,-163.979
1.373291,-163.979
1.38855,-163.979
1.403809,-163.979
1.419067,-163.979
1.434326,-163.979
1.449585,-163.979
1.464844,-163.979
1.480103,-163.979
1.495361,-163.979
1.51062,-163.979
1.525879,-163.979
1.541138,-163.979
1.556396,-163.979
1.571655,-163.979
1.586914,-163.979
1.602173,-163.979
1.617432,-163.979
1.63269,-163.979
1.647949,-163.979
1.663208,-163.979
1.678467,-163.979
1.693726,-163.979
1.708984,-163.979
1.724243,-163.979
1.739502,-163.979
1.754761,-163.979
1.77002,-163.979
1.785278,-163.979
1.800537,-163.979
1.815796,-163.979
1.831055,-163.979
1.846313,-163.979
1.861572,-163.979
1.876831,-163.979
1.89209,-163.979
1.907349,-163.979
1.922607,-163.979
1.937866,-163.979
1.953125,-163.979
1.968384,-163.979
1.983643,-163.979
1.998901,-163.979
2.01416,-163.979
2.029419,-163.979
2.044678,-163.979
2.059937,-163.979
2.075195,-163.979
2.090454,-163.979
2.105713,-163.979
2.120972,-163.979
2.13623,-163.979
2.151489,-163.979
2.166748,-163.979
2.182007,-163.979
2.197266,-163.979
2.212524,-163.979
2.227783,-163.979
2.243042,-163.979
2.258301,-163.979
2.27356,-163.979
2.288818,-163.979
2.304077,-163.979
2.319336,-163.979
2.334595,-163.979
2.349854,-163.979
2.365112,-163.979
2.380371,-163.979
2.39563,-163.979
2.410889,-163.979
2.426147,-163.979
2.441406,-163.979
2.456665,-163.979
2.471924,-163.979
2.487183,-163.979
2.502441,-163.979
2.5177,-163.979
2.532959,-163.979
2.548218,-163.979
2.563477,-163.979
2.578735,-163.979
2.593994,-163.979
2.609253,-163.979
2.624512,-163.979
2.639771,-163.979
2.655029,-163.979
2.670288,-163.979
2.685547,-163.979
2.700806,-163.979
2.716064,-163.979
2.731323,-163.979
2.746582,-163.979
2.761841,-163.979
2.7771,-163.979
2.792358,-163.979
2.807617,-163.979
2.822876,-163.979
2.838135,-163.979
2.853394,-163.979
2.868652,-163.979
2.883911,-163.979
2.89917,-163.979
2.914429,-163.979
2.929688,-163.979
2.944946,-163.979
2.960205,-163.979
2.975464,-163.979
2.990723,-163.979
3.005981,-163.979
3.02124,-163.979
3.036499,-163.979
3.051758,-163.979
3.067017,-163.979
3.082275,-163.979
3.097534,-163.979
3.112793,-163.979
3.128052,-163.979
3.143311,-163.979
3.158569,-163.979
3.173828,-163.979
3.189087,-163.979
3.204346,-163.979
3.219604,-163.979
3.234863,-163.979
3.250122,-163.979
3.265381,-163.979
3.28064,-163.979
3.295898,-163.979
3.311157,-163.979
3.326416,-163.979
3.341675,-163.979
3.356934,-163.979
3.372192,-163.979
3.387451,-163.979
3.40271,-163.979
3.417969,-163.979
3.433228,-163.979
3.448486,-163.979
3.463745,-163.979
3.479004,-163.979
3.494263,-163.979
3.509521,-163.979
3.52478,-163.979
3.540039,-163.979
3.555298,-163.979
3.570557,-163.979
3.585815,-163.979
3.601074,-163.979
3.616333,-163.979
3.631592,-163.979
3.646851,-163.979
3.662109,-163.979
3.677368,-163.979
3.692627,-163.979
3.707886,-163.979
3.723145,-163.979
3.738403,-163.979
3.753662,-163.979
3.768921,-163.979
3.78418,-163.979
3.799438,-163.979
3.814697,-163.979
3.829956,-163.979
3.845215,-163.979
3.860474,-163.979
3.875732,-163.979
3.890991,-163.979
3.90625,-163.979
3.921509,-163.979
3.936768,-163.979
3.952026,-163.979
3.967285,-163.979
3.982544,-163.979
3.997803,-163.979
4.013062,-163.979
4.02832,-163.979
4.043579,-163.979
4.058838,-163.979
4.074097,-163.979
4.089355,-163.979
4.104614,-163.979
4.119873,-163.979
4.135132,-163.979
4.150391,-163.979
4.165649,-163.979
4.180908,-163.979
4.196167,-163.979
4.211426,-163.979
4.226685,-163.979
4.241943,-163.979
4.257202,-163.979
4.272461,-163.979
4.28772,-163.979
4.302979,-163.979
4.318237,-163.979
4.333496,-163.979
4.348755,-163.979
4.364014,-163.979
4.379272,-163.979
4.394531,-163.979
4.40979,-163.979
4.425049,-163.979
4.440308,-163.979
4.455566,-163.979
4.470825,-163.979
4.486084,-163.979
4.501343,-163.979
4.516602,-163.979
4.53186,-163.979
4.547119,-163.979
4.562378,-163.979
4.577637,-163.979
4.592896,-163.979
4.608154,-163.979
4.623413,-163.979
4.638672,-163.979
4.653931,-163.979
4.669189,-163.979
4.684448,-163.979
4.699707,-163.979
4.714966,-163.979
4.730225,-163.979
4.745483,-163.979
4.760742,-163.979
4.776001,-163.979
4.79126,-163.979
4.806519,-163.979
4.821777,-163.979
4.837036,-163.979
4.852295,-163.979
4.867554,-163.979
4.882813,-163.979
4.898071,-163.979
4.91333,-163.979
4.928589,-163.979
4.943848,-163.979
4.959106,-163.979
4.974365,-163.979
4.989624,-163.979
5.004883,-163.979
5.020142,-163.979
5.0354,-163.979
5.050659,-163.979
5.065918,-163.979
5.081177,-163.979
5.096436,-163.979
5.111694,-163.979
5.126953,-163.979
5.142212,-163.979
5.157471,-163.979
5.172729,-163.979
5.187988,-163.979
5.203247,-163.979
5.218506,-163.979
5.233765,-163.979
5.249023,-163.979
5.264282,-163.979
5.279541,-163.979
5.2948,-163.979
5.310059,-163.979
5.325317,-163.979
5.340576,-163.979
5.355835,-163.979
5.371094,-163.979
5.386353,-163.979
5.401611,-163.979
5.41687,-163.979
5.432129,-163.979
5.447388,-163.979
5.462646,-163.979
5.477905,-163.979
5.493164,-163.979
5.508423,-163.979
5.523682,-163.979
5.53894,-163.979
5.554199,-163.979
5.569458,-163.979
5.584717,-163.979
5.599976,-163.979
5.615234,-163.979
5.630493,-163.979
5.645752,-163.979
5.661011,-163.979
5.67627,-163.979
5.691528,-163.979
5.706787,-163.979
5.722046,-163.979
5.737305,-163.979
5.752563,-163.979
5.767822,-163.979
5.783081,-163.979
5.79834,-163.979
5.813599,-163.979
5.828857,-163.979
5.844116,-163.979
5.859375,-163.979
5.874634,-163.979
5.889893,-163.979
5.905151,-163.979
5.92041,-163.979
5.935669,-163.979
5.950928,-163.979
5.966187,-163.979
5.981445,-163.979
5.996704,-163.979
6.011963,-163.979
6.027222,-163.979
6.04248,-163.979
6.057739,-163.979
6.072998,-163.979
6.088257,-163.979
6.103516,-163.979
6.118774,-163.979
6.134033,-163.979
6.149292,-163.979
6.164551,-163.979
6.17981,-163.979
6.195068,-163.979
6.210327,-163.979
6.225586,-163.979
6.240845,-163.979
6.256104,-163.979
6.271362,-163.979
6.286621,-163.979
6.30188,-163.979
6.317139,-163.979
6.332397,-163.979
6.347656,-163.979
6.362915,-163.979
6.378174,-163.979
6.393433,-163.979
6.408691,-163.979
6.42395,-163.979
6.439209,-163.979
6.454468,-163.979
6.469727,-163.979
6.484985,-163.979
6.500244,-163.979
6.515503,-163.979
6.530762,-163.979
6.546021,-163.979
6.561279,-163.979
6.576538,-163.979
6.591797,-163.979
6.607056,-163.979
6.622314,-163.979
6.637573,-163.979
6.652832,-163.979
6.668091,-163.979
6.68335,-163.979
6.698608,-163.979
6.713867,-163.979
6.729126,-163.979
6.744385,-163.979
6.759644,-163.979
6.774902,-163.979
6.790161,-163.979
6.80542,-163.979
6.820679,-163.979
6.835938,-163.979
6.851196,-163.979
6.866455,-163.979
6.881714,-163.979
6.896973,-163.979
6.912231,-163.979
6.92749,-163.979
6.942749,-163.979
6.958008,-163.979
6.973267,-163.979
6.988525,-163.979
7.003784,-163.979
7.019043,-163.979
7.034302,-163.979
7.049561,-163.979
7.064819,-163.979
7.080078,-163.979
7.095337,-163.979
7.110596,-163.979
7.125854,-163.979
7.141113,-163.979
7.156372,-163.979
7.171631,-163.979
7.18689,-163.979
7.202148,-163.979
7.217407,-163.979
7.232666,-163.979
7.247925,-163.979
7.263184,-163.979
7.278442,-163.979
7.293701,-163.979
7.30896,-163.979
7.324219,-163.979
7.339478,-163.979
7.354736,-163.979
7.369995,-163.979
7.385254,-163.979
7.400513,-163.979
7.415771,-163.979
7.43103,-163.979
7.446289,-163.979
7.461548,-163.979
7.476807,-163.979
7.492065,-163.979
7.507324,-163.979
7.522583,-163.979
7.537842,-163.979
7.553101,-163.979
7.568359,-163.979
7.583618,-163.979
7.598877,-163.979
7.614136,-163.979
7.629395,-163.979
7.644653,-163.979
7.659912,-163.979
7.675171,-163.979
7.69043,-163.979
7.705688,-163.979
7.720947,-163.979
7.736206,-163.979
7.751465,-163.979
7.766724,-163.979
7.781982,-163.979
7.797241,-163.979
7.8125,-163.979
7.827759,-163.979
7.843018,-163.979
7.858276,-163.979
7.873535,-163.979
7.888794,-163.979
7.904053,-163.979
7.919312,-163.979
7.93457,-163.979
7.949829,-163.979
7.965088,-163.979
7.980347,-163.979
7.995605,-163.979
8.010864,-163.979
8.026123,-163.979
8.041382,-163.979
8.056641,-163.979
8.071899,-163.979
8.087158,-163.979
8.102417,-163.979
8.117676,-163.979
8.132935,-163.979
8.148193,-163.979
8.163452,-163.979
8.178711,-163.979
8.19397,-163.979
8.209229,-163.979
8.224487,-163.979
8.239746,-163.979
8.255005,-163.979
8.270264,-163.979
8.285522,-163.979
8.300781,-163.979
8.31604,-163.979
8.331299,-163.979
8.346558,-163.979
8.361816,-163.979
8.377075,-163.979
8.392334,-163.979
8.407593,-163.979
8.422852,-163.979
8.43811,-163.979
8.453369,-163.979
8.468628,-163.979
8.483887,-163.979
8.499146,-163.979
8.514404,-163.979
8.529663,-163.979
8.544922,-163.979
8.560181,-163.979
8.575439,-163.979
8.590698,-163.979
8.605957,-163.979
8.621216,-163.979
8.636475,-163.979
8.651733,-163.979
8.666992,-163.979
8.682251,-163.979
8.69751,-163.979
8.712769,-163.979
8.728027,-163.979
8.743286,-163.979
8.758545,-163.979
8.773804,-163.979
8.789063,-163.979
8.804321,-163.979
8.81958,-163.979
8.834839,-163.979
8.850098,-163.979
8.865356,-163.979
8.880615,-163.979
8.895874,-163.979
8.911133,-163.979
8.926392,-163.979
8.94165,-163.979
8.956909,-163.979
8.972168,-163.979
8.987427,-163.979
9.002686,-163.979
9.017944,-163.979
9.033203,-163.979
9.048462,-163.979
9.063721,-163.979
9.078979,-163.979
9.094238,-163.979
9.109497,-163.979
9.124756,-163.979
9.140015,-163.979
9.155273,-163.979
9.170532,-163.979
9.185791,-163.979
9.20105,-163.979
9.216309,-163.979
9.231567,-163.979
9.246826,-163.979
9.262085,-163.979
9.277344,-163.979
9.292603,-163.979
9.307861,-163.979
9.32312,-163.979
9.338379,-163.979
9.353638,-163.979
9.368896,-163.979
9.384155,-163.979
9.399414,-163.979
9.414673,-163.979
9.429932,-163.979
9.44519,-163.979
9.460449,-163.979
9.475708,-163.979
9.490967,-163.979
9.506226,-163.979
9.521484,-163.979
9.536743,-163.979
9.552002,-163.979
9.567261,-163.979
9.58252,-163.979
9.597778,-163.979
9.613037,-163.979
9.628296,-163.979
9.643555,-163.979
9.658813,-163.979
9.674072,-163.979
9.689331,-163.979
9.70459,-163.979
9.719849,-163.979
9.735107,-163.979
9.750366,-163.979
9.765625,-163.979
9.780884,-163.979
9.796143,-163.979
9.811401,-163.979
9.82666,-163.979
9.841919,-163.979
9.857178,-163.979
9.872437,-163.979
9.887695,-163.979
9.902954,-163.979
9.918213,-163.979
9.933472,-163.979
9.94873,-163.979
9.963989,-163.979
9.979248,-163.979
9.994507,-163.979
10.00977,-163.979
10.02502,-163.979
10.04028,-163.979
10.05554,-163.979
10.0708,-163.979
10.08606,-163.979
10.10132,-163.979
10.11658,-163.979
10.13184,-163.979
10.14709,-163.979
10.16235,-163.979
10.17761,-163.979
10.19287,-163.979
10.20813,-163.979
10.22339,-163.979
10.23865,-163.979
10.25391,-163.979
10.26917,-163.979
10.28442,-163.979
10.29968,-163.979
10.31494,-163.979
10.3302,-163.979
10.34546,-163.979
10.36072,-163.979
10.37598,-163.979
10.39124,-163.979
10.40649,-163.979
10.42175,-163.979
10.43701,-163.979
10.45227,-163.979
10.46753,-163.979
10.48279,-163.979
10.49805,-163.979
10.51331,-163.979
10.52856,-163.979
10.54382,-163.979
10.55908,-163.979
10.57434,-163.979
10.5896,-163.979
10.60486,-163.979
10.62012,-163.979
10.63538,-163.979
10.65063,-163.979
10.66589,-163.979
10.68115,-163.979
10.69641,-163.979
10.71167,-163.979
10.72693,-163.979
