LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	325
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 17:46:51	0                 
Time	Ampl
0	-117.958
305.176	-42.6424
610.352	-48.7849
915.527	-51.9714
1220.7	-53.8735
1525.88	-55.1653
1831.05	-56.0991
2136.23	-56.8369
2441.41	-57.1703
2746.58	-57.9669
3051.76	-57.6777
3356.93	-58.0478
3662.11	-58.4816
3967.29	-58.4792
4272.46	-58.5356
4577.64	-58.9106
4882.81	-58.9817
5187.99	-59.0258
5493.16	-59.0748
5798.34	-58.9841
6103.52	-58.9719
6408.69	-59.0675
6713.87	-59.3689
7019.04	-59.1581
7324.22	-59.2807
7629.39	-59.2366
7934.57	-59.0552
8239.75	-59.4719
8544.92	-59.2439
8850.1	-59.3959
9155.27	-59.6288
9460.45	-59.2905
9765.63	-59.4572
10070.8	-59.4645
10376	-59.592
10681.2	-59.7758
10986.3	-59.364
11291.5	-59.4547
11596.7	-59.7048
11901.9	-59.5895
12207	-59.4792
12512.2	-59.8175
12817.4	-59.2783
13122.6	-59.5797
13427.7	-59.4425
13732.9	-58.5454
14038.1	-59.1606
14343.3	-59.6484
14648.4	-59.7366
14953.6	-59.4891
15258.8	-59.7415
15564	-59.4719
15869.1	-59.6165
16174.3	-59.6753
16479.5	-59.5405
16784.7	-59.6165
17089.8	-59.5136
17395	-59.1876
17700.2	-59.3567
18005.4	-59.4596
18310.5	-59.4302
18615.7	-59.4523
18920.9	-59.4842
19226.1	-59.4768
19531.3	-59.5234
19836.4	-59.7048
20141.6	-59.6141
20446.8	-59.5822
20752	-59.4842
21057.1	-59.6239
21362.3	-59.4106
21667.5	-59.4498
21972.7	-59.5185
22277.8	-59.6949
22583	-59.5136
22888.2	-59.6606
23193.4	-59.6925
23498.5	-59.3935
23803.7	-59.5283
24108.9	-59.619
24414.1	-59.4989
24719.2	-59.4523
25024.4	-59.3788
25329.6	-59.8665
25634.8	-59.5356
25939.9	-59.5185
26245.1	-59.5945
26550.3	-59.8151
26855.5	-59.8077
27160.6	-59.6361
27465.8	-59.7783
27771	-59.619
28076.2	-59.6802
28381.3	-59.6435
28686.5	-59.5479
28991.7	-59.6999
29296.9	-59.7587
29602.1	-59.5871
29907.2	-59.717
30212.4	-59.6312
30517.6	-59.5479
30822.8	-59.8886
31127.9	-59.6361
31433.1	-59.6827
31738.3	-59.3861
32043.5	-59.6851
32348.6	-59.5969
32653.8	-59.5332
32959	-59.668
33264.2	-59.2537
33569.3	-59.6263
33874.5	-59.3444
34179.7	-59.5748
34484.9	-59.467
34790	-59.3738
35095.2	-59.4351
35400.4	-59.5013
35705.6	-59.6165
36010.7	-59.3935
36315.9	-59.5062
36621.1	-59.5258
36926.3	-59.6263
37231.4	-59.5479
37536.6	-59.5969
37841.8	-59.3395
38147	-59.7072
38452.1	-59.7097
38757.3	-59.4817
39062.5	-59.6778
39367.7	-59.7415
39672.9	-59.7023
39978	-59.8151
40283.2	-59.6484
40588.4	-59.4376
40893.6	-59.7758
41198.7	-59.3984
41503.9	-59.7881
41809.1	-59.4204
42114.3	-59.9474
42419.4	-59.4694
42724.6	-59.5945
43029.8	-59.6582
43335	-59.793
43640.1	-59.5454
43945.3	-59.6067
44250.5	-59.5234
44555.7	-59.717
44860.8	-59.4866
45166	-59.4376
45471.2	-59.7489
45776.4	-59.3322
46081.5	-59.5528
46386.7	-59.3542
46691.9	-59.8322
46997.1	-59.5675
47302.2	-59.467
47607.4	-59.5356
47912.6	-59.4989
48217.8	-59.3616
48522.9	-59.5454
48828.1	-59.6753
49133.3	-59.6557
49438.5	-59.2881
49743.7	-59.5846
50048.8	-59.494
50354	-59.6851
50659.2	-59.4989
50964.4	-59.6337
51269.5	-59.5307
51574.7	-59.8616
51879.9	-59.7268
52185.1	-59.5846
52490.2	-59.5528
52795.4	-59.5945
53100.6	-59.565
53405.8	-59.2586
53710.9	-59.4891
54016.1	-59.7244
54321.3	-59.516
54626.5	-59.8837
54931.6	-59.5209
55236.8	-59.7121
55542	-59.3077
55847.2	-59.7415
56152.3	-59.3689
56457.5	-59.4082
56762.7	-59.8028
57067.9	-59.4572
57373	-59.4964
57678.2	-59.4817
57983.4	-59.6925
58288.6	-59.8886
58593.8	-59.869
58898.9	-59.3273
59204.1	-59.7366
59509.3	-59.7856
59814.5	-59.5038
60119.6	-59.494
60424.8	-59.5454
60730	-59.6999
61035.2	-59.3616
61340.3	-59.6999
61645.5	-59.592
61950.7	-59.5307
