LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	156
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 14:59:27	0                 
Time	Ampl
0	0
6.10352	2.96578
12.207	0.279421
18.3105	1.90202
24.4141	1.19121
30.5176	0.676492
36.6211	3.16677
42.7246	2.88735
48.8281	2.24027
54.9316	6.79433
61.0352	3.36775
67.1387	2.33831
73.2422	4.52465
79.3457	8.23555
85.4492	9.80913
91.5527	9.51501
97.6563	13.77
103.76	11.5641
109.863	10.6621
115.967	6.69629
122.07	7.45122
128.174	5.5492
134.277	4.41681
140.381	2.81381
146.484	3.44129
152.588	3.59815
158.691	1.90692
164.795	4.94624
170.898	2.84323
177.002	1.77947
183.105	2.82852
189.209	1.6226
195.313	2.84323
201.416	4.6227
207.52	1.56378
213.623	1.60299
219.727	0.0196085
225.83	1.25984
231.934	0.137259
238.037	0.725513
244.141	-0.156868
250.244	2.50498
256.348	-2.04418
262.451	-2.37262
268.555	0.230399
274.658	0.446093
280.762	2.41184
286.865	0.044119
292.969	2.19125
299.072	2.90695
305.176	1.32357
311.279	-1.25004
317.383	1.88731
323.486	-0.200987
329.59	1.89222
335.693	0.676492
341.797	-0.480407
347.9	2.67656
354.004	-1.25494
360.107	-1.00984
366.211	-0.892185
372.314	-0.436288
378.418	-1.8432
384.521	0.916696
390.625	-1.74025
396.729	-1.76966
402.832	-0.803947
408.936	1.58829
415.039	-1.22553
421.143	0.789241
427.246	0.701003
433.35	1.01964
439.453	0.730415
445.557	1.23533
451.66	-1.71084
457.764	-0.465701
463.867	1.30396
469.971	1.6324
476.074	0.465701
482.178	-1.42652
488.281	-1.75006
494.385	-0.455897
500.488	-1.27945
506.592	0.352952
512.695	0.843164
518.799	-0.450995
524.902	-1.43142
531.006	-1.3922
537.109	-0.250008
543.213	3.16186
549.316	-0.705905
555.42	1.27455
561.523	1.31867
567.627	-0.936304
573.73	0.0637275
579.834	2.50008
585.938	0.411778
592.041	1.54417
598.145	-2.38733
604.248	0.181378
610.352	-0.250008
616.455	0.813751
622.559	1.1569
628.662	-0.406876
634.766	-0.318638
640.869	0.686296
646.973	-1.20592
653.076	0.460799
659.18	-0.852968
665.283	-1.12749
671.387	-1.21572
677.49	-0.588254
683.594	-0.666688
689.697	0.568645
695.801	-1.00984
701.904	0.470603
708.008	-1.28435
714.111	-0.774534
720.215	-0.0343148
726.318	2.75499
732.422	0.294127
738.525	-1.32847
744.629	2.26968
750.732	1.43632
756.836	1.51966
762.939	-0.838262
769.043	-0.83336
775.146	-0.632373
781.25	0.661786
787.354	0.558841
793.457	1.8579
799.561	-0.813751
805.664	0.352952
811.768	0.147063
817.871	-1.89222
823.975	1.8579
830.078	-2.83342
836.182	-2.59812
842.285	-1.60299
848.389	-0.490212
854.492	-1.40201
860.596	-1.23043
866.699	0.171574
872.803	1.02454
878.906	-0.377463
885.01	-0.0931402
891.113	1.02944
897.217	-0.102944
903.32	-0.843164
909.424	1.08337
915.527	0.539233
921.631	-1.82849
927.734	1.81378
933.838	0.34805
939.941	1.6324
946.045	-1.54907
