LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	325
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 16:51:29	0                 
Time	Ampl
0	-117.958
6.10352	-58.2218
12.207	-59.5945
18.3105	-59.8224
24.4141	-59.5675
30.5176	-58.712
36.6211	-59.0307
42.7246	-59.3395
48.8281	-56.305
54.9316	-58.4547
61.0352	-57.5208
67.1387	-56.5379
73.2422	-53.2975
79.3457	-54.1823
85.4492	-54.3196
91.5527	-57.9743
97.6563	-58.3297
103.76	-58.4204
109.863	-58.6017
115.967	-59.4621
122.07	-59.8224
128.174	-59.1263
134.277	-60.1165
140.381	-59.8028
146.484	-58.8591
152.588	-60.4254
158.691	-59.2488
164.795	-60.3911
170.898	-58.4743
177.002	-59.217
183.105	-60.6656
189.209	-59.0503
195.313	-60.4646
201.416	-59.1753
207.52	-61.1583
213.623	-59.1631
219.727	-59.5013
225.83	-59.364
231.934	-60.0406
238.037	-60.8372
244.141	-58.6189
250.244	-60.0749
256.348	-60.6582
262.451	-59.8396
268.555	-59.5528
274.658	-59.8543
280.762	-60.2097
286.865	-60.0406
292.969	-60.0479
299.072	-59.7415
305.176	-59.9572
311.279	-60.0038
317.383	-59.0846
323.486	-58.9694
329.59	-59.7023
335.693	-60.5945
341.797	-58.7684
347.9	-61.048
354.004	-59.6606
360.107	-59.5381
366.211	-60.3494
372.314	-59.3763
378.418	-59.1778
384.521	-60.7931
390.625	-59.3567
396.729	-60.0847
402.832	-59.5601
408.936	-59.5724
415.039	-59.8665
421.143	-59.7636
427.246	-60.1214
433.35	-60.1386
439.453	-59.4327
445.557	-59.4645
451.66	-58.9988
457.764	-60.2808
463.867	-59.9572
469.971	-59.0258
476.074	-60.1239
482.178	-59.19
488.281	-60.0283
494.385	-61.5529
500.488	-61.0627
506.592	-60.3666
512.695	-59.9082
518.799	-59.6851
524.902	-57.6409
531.006	-59.1238
537.109	-59.6116
543.213	-60.9083
549.316	-59.5748
555.42	-59.8812
561.523	-59.8788
567.627	-60.9842
573.73	-58.8101
579.834	-60.6509
585.938	-59.0871
592.041	-58.739
598.145	-59.744
604.248	-59.9008
610.352	-59.0528
616.455	-59.6165
622.559	-59.82
628.662	-58.4571
634.766	-59.114
640.869	-59.6557
646.973	-59.168
653.076	-60.0994
659.18	-58.8174
665.283	-59.8837
671.387	-59.641
677.49	-60.4107
683.594	-59.7807
689.697	-59.9768
695.801	-60.7734
701.904	-59.4866
708.008	-59.4621
714.111	-59.6337
720.215	-58.19
726.318	-59.8984
732.422	-60.4131
738.525	-59.6999
744.629	-59.9744
750.732	-59.0454
756.836	-58.8199
762.939	-60.3592
769.043	-59.1091
775.146	-59.7758
781.25	-60.1803
787.354	-59.7415
793.457	-60.0308
799.561	-59.3248
805.664	-59.8812
811.768	-59.9474
817.871	-59.0111
823.975	-60.4573
830.078	-59.4719
836.182	-60.1288
842.285	-59.0699
848.389	-61.651
854.492	-59.7146
860.596	-59.5748
866.699	-59.9205
872.803	-59.0601
878.906	-59.1018
885.01	-59.3077
891.113	-59.217
897.217	-58.5209
903.32	-61.6191
909.424	-59.6435
915.527	-60.4548
921.631	-59.0429
927.734	-58.5919
933.838	-61.2931
939.941	-59.6288
946.045	-59.1606
952.148	-59.8714
958.252	-61.1754
964.355	-59.9131
970.459	-59.2832
976.563	-59.0013
982.666	-59.9376
988.77	-60.0111
994.873	-61.0725
1000.98	-59.3248
1007.08	-59.8151
1013.18	-59.0822
1019.29	-60.3886
1025.39	-58.8518
1031.49	-60.3053
1037.6	-59.6533
1043.7	-60.0038
1049.8	-60.271
1055.91	-59.869
1062.01	-60.2342
1068.12	-60.5161
1074.22	-60.2734
1080.32	-59.1631
1086.43	-59.2023
1092.53	-59.9082
1098.63	-59.3322
1104.74	-59.9303
1110.84	-59.8665
1116.94	-60.2072
1123.05	-61.4671
1129.15	-58.8787
1135.25	-58.136
1141.36	-61.5235
1147.46	-59.1778
1153.56	-60.5651
1159.67	-61.2955
1165.77	-60.2783
1171.88	-57.4424
1177.98	-59.1042
1184.08	-58.8616
1190.19	-59.6802
1196.29	-58.6238
1202.39	-59.6067
1208.5	-60.1729
1214.6	-60.6288
1220.7	-60.3543
1226.81	-59.8518
1232.91	-58.8689
1239.01	-58.8003
1245.12	-58.641
1251.22	-59.8714
1257.32	-58.6532
1263.43	-60.0773
1269.53	-58.69
1275.63	-59.6018
1281.74	-59.1753
1287.84	-59.6312
1293.95	-61.4843
1300.05	-59.9768
1306.15	-60.4818
1312.26	-59.2341
1318.36	-59.8788
1324.46	-59.4915
1330.57	-59.5307
1336.67	-60.7367
1342.77	-60.3126
1348.88	-59.0822
1354.98	-59.9572
1361.08	-60.5528
1367.19	-59.9156
1373.29	-59.5822
1379.39	-61.1656
1385.5	-60.1631
1391.6	-60.3224
1397.71	-59.3812
1403.81	-59.4351
1409.91	-58.8763
1416.02	-59.8077
1422.12	-60.6435
1428.22	-58.4914
1434.33	-59.7415
1440.43	-59.9793
1446.53	-59.7734
1452.64	-60.0749
1458.74	-60.0602
1464.84	-59.6606
1470.95	-58.4669
1477.05	-59.6508
1483.15	-59.2979
1489.26	-59.9082
1495.36	-59.2121
1501.46	-59.3052
1507.57	-60.0381
1513.67	-59.2317
1519.78	-59.6141
1525.88	-58.4277
1531.98	-61.0333
1538.09	-60.8788
1544.19	-59.016
1550.29	-60.6166
1556.4	-59.3591
1562.5	-58.766
1568.6	-60.5627
1574.71	-60.4425
1580.81	-59.4351
1586.91	-59.7709
1593.02	-60.3886
1599.12	-60.3102
1605.22	-59.5111
1611.33	-59.3567
1617.43	-61.3691
