LECROYWR44Xi,13218,Waveform
Segments,1,SegmentSize,299
Segment,TrigTime,TimeSinceSegment1
#1,16-Jul-2010 17:13:38,0                 
Time,Ampl
5.00977,-117.958
35.5273,-55.4398
66.0449,-56.5599
96.5625,-53.8049
127.08,-50.7753
157.598,-55.6261
188.115,-58.6459
218.633,-59.4547
249.15,-58.9645
279.668,-59.3028
310.186,-59.0503
340.703,-55.7682
371.221,-59.6753
401.738,-60.2219
432.256,-60.0136
462.773,-59.9793
493.291,-60.2366
523.809,-59.8788
554.326,-59.5969
584.844,-59.6753
615.361,-59.7268
645.879,-59.3689
676.396,-60.0234
706.914,-60.2759
737.432,-59.9474
767.949,-59.5577
798.467,-60.043
828.984,-59.8763
859.502,-60.195
890.02,-60.1607
920.537,-59.9254
951.055,-59.8567
981.572,-59.9842
1012.09,-60.3715
1042.61,-60.4891
1073.13,-60.1484
1103.64,-60.1484
1134.16,-60.4009
1164.68,-59.8126
1195.2,-60.0724
1225.71,-59.5675
1256.23,-60.2342
1286.75,-59.9033
1317.27,-60.0357
1347.78,-60.1656
1378.3,-59.7513
1408.82,-60.0847
1439.34,-60.1411
1469.85,-60.82
1500.37,-60.0553
1530.89,-59.9768
1561.41,-60.1533
1591.92,-60.2146
1622.44,-60.0479
1652.96,-59.6729
1683.48,-59.9744
1713.99,-60.1558
1744.51,-59.8837
1775.03,-60.3764
1805.55,-60.0871
1836.06,-60.1827
1866.58,-60.1116
1897.1,-59.8788
1927.62,-60.0822
1958.13,-60.119
1988.65,-60.0087
2019.17,-60.3004
2049.69,-60.1043
2080.21,-59.9646
2110.72,-60.2857
2141.24,-60.4744
2171.76,-59.9278
2202.28,-60.1337
2232.79,-60.07
2263.31,-60.092
2293.83,-59.6851
2324.35,-60.2146
2354.86,-59.8886
2385.38,-60.0234
2415.9,-59.9033
2446.42,-60.0651
2476.93,-60.4793
2507.45,-60.3813
2537.97,-60.1263
2568.49,-60.0822
2599,-59.9572
2629.52,-60.1509
2660.04,-60.1435
2690.56,-60.1067
2721.07,-59.9572
2751.59,-60.0479
2782.11,-59.3788
2812.63,-59.7636
2843.14,-60.4352
2873.66,-60.0455
2904.18,-60.2538
2934.7,-60.1656
2965.21,-60.3445
2995.73,-59.6214
3026.25,-60.0945
3056.77,-59.8984
3087.29,-59.9989
3117.8,-59.9768
3148.32,-60.2366
3178.84,-60.4009
3209.36,-60.07
3239.87,-59.8812
3270.39,-60.2391
3300.91,-60.0626
3331.43,-60.445
