LECROYWR44Xi	13218	Waveform
Segments	1	SegmentSize	325
Segment	TrigTime	TimeSinceSegment1
#1	19-Jul-2010 16:51:29	0                 
Time	Ampl
0	0
6.10352	-1.13239
12.207	-0.485309
18.3105	0.803947
24.4141	-0.544135
30.5176	-1.40691
36.6211	0.171574
42.7246	0.367659
48.8281	-2.89715
54.9316	0.156868
61.0352	1.24514
67.1387	1.70103
73.2422	2.71087
79.3457	-0.382365
85.4492	0.411778
91.5527	-0.622569
97.6563	2.48047
103.76	1.25004
109.863	0.357854
115.967	-0.730415
122.07	0.725513
128.174	-1.56378
134.277	-0.215693
140.381	-0.044119
146.484	0.41668
152.588	0.975521
158.691	-2.83833
164.795	1.31377
170.898	-1.11278
177.002	-0.99513
183.105	1.45103
189.209	-1.47063
195.313	-0.107847
201.416	-0.191183
207.52	0.549037
213.623	-1.21082
219.727	-2.04418
225.83	-1.72554
231.934	-0.191183
238.037	0.911794
244.141	-2.72067
250.244	-0.750024
256.348	-0.132357
262.451	0.401974
268.555	-0.210791
274.658	-1.41671
280.762	1.26965
286.865	0.612765
292.969	-0.480407
299.072	0.799045
305.176	-0.338246
311.279	-0.269616
317.383	-1.64221
323.486	-2.47067
329.59	-0.0980423
335.693	-0.617667
341.797	-1.77457
347.9	-0.0294127
354.004	-0.0245106
360.107	-0.102944
366.211	-1.51966
372.314	-0.196085
378.418	-0.269616
384.521	1.46083
390.625	0.083336
396.729	0.377463
402.832	-0.710807
408.936	-0.529429
415.039	-0.166672
421.143	0.269616
427.246	-0.50982
433.35	0.279421
439.453	-0.622569
445.557	-0.627471
451.66	-1.10788
457.764	1.54907
463.867	-1.36279
469.971	-1.05886
476.074	0.813751
482.178	-0.0735317
488.281	-0.436288
494.385	0.534331
500.488	0.44119
506.592	0.9265
512.695	-1.82849
518.799	1.26475
524.902	-1.12258
531.006	-0.524526
537.109	0.0931402
543.213	0.960815
549.316	-0.397071
555.42	-0.490212
561.523	-0.318638
567.627	0.220595
573.73	0.34805
579.834	0.460799
585.938	-1.44122
592.041	-1.76966
598.145	-0.754926
604.248	1.02944
610.352	-1.47063
616.455	-0.931402
622.559	-0.392169
628.662	-1.05395
634.766	-1.35298
640.869	-1.55397
646.973	-1.47554
653.076	0.710807
659.18	-1.14219
665.283	-0.25491
671.387	-0.102944
677.49	1.21572
683.594	0.044119
689.697	0.0882381
695.801	0.215693
701.904	-0.848066
708.008	-1.35298
714.111	-0.867675
720.215	-2.59322
726.318	0
732.422	1.32357
738.525	-0.843164
744.629	0.500016
750.732	-1.26965
756.836	-1.36769
762.939	-0.774534
769.043	-1.79908
775.146	-1.49024
781.25	0.0294127
787.354	0.475505
793.457	0.6961
799.561	-0.230399
805.664	-0.25491
811.768	-0.759828
817.871	-1.08337
823.975	0.0588254
830.078	-0.882381
836.182	0.421582
842.285	-0.892185
848.389	1.77457
854.492	-0.57845
860.596	-0.750024
866.699	-0.313735
872.803	-1.12258
878.906	-0.338246
885.01	-1.6275
891.113	-1.07847
897.217	0.0539233
903.32	1.1667
909.424	-0.0294127
915.527	-0.656884
921.631	-0.705905
927.734	-0.774534
933.838	0.598058
939.941	0.171574
946.045	-2.27458
952.148	-0.338246
958.252	1.22063
964.355	-1.8579
970.459	-0.0588254
976.563	0.215693
982.666	-0.176476
988.77	0.794143
994.873	0.970619
1000.98	-0.720611
1007.08	-0.906891
1013.18	-0.784339
1019.29	1.18631
1025.39	-1.47554
1031.49	0.50982
1037.6	0.705905
1043.7	-0.318638
1049.8	0.558841
1055.91	0.0294127
1062.01	0.279421
1068.12	-0.627471
1074.22	0.200987
1080.32	0.328442
1086.43	-0.0980423
1092.53	-0.0196085
