LECROYWR44Xi,13218,Waveform
Segments,1,SegmentSize,16385
Segment,TrigTime,TimeSinceSegment1
#1,15-Jul-2010 18:50:48,0                 
Time,Ampl
0,-97.9578
15.258789,-46.9737
30.517578,-63.1334
45.776367,-57.8311
61.035156,-51.2862
76.293945,-57.1287
91.552734,-60.2256
106.81152,-55.5398
122.07031,-51.4802
137.3291,-62.9492
152.58789,-61.1613
167.84668,-50.655
183.10547,-54.4837
198.36426,-56.893
213.62305,-62.2542
228.88184,-49.012
244.14063,-62.3843
259.39941,-60.4884
274.6582,-61.3848
289.91699,-60.4024
305.17578,-58.4844
320.43457,-55.8369
335.69336,-53.6021
350.95215,-53.5824
366.21094,-55.9401
381.46973,-52.5559
396.72852,-60.6357
411.9873,-63.2734
427.24609,-57.8851
442.50488,-52.2317
457.76367,-54.3757
473.02246,-57.615
488.28125,-50.1221
503.54004,-58.757
518.79883,-56.6056
534.05762,-51.3795
549.31641,-62.3549
564.5752,-60.6087
579.83398,-55.7485
595.09277,-52.8923
610.35156,-50.628
625.61035,-55.4563
640.86914,-58.8945
656.12793,-56.0211
671.38672,-57.502
686.64551,-65.3854
701.9043,-56.3158
717.16309,-55.7633
732.42188,-57.8164
747.68066,-62.1977
762.93945,-55.8394
778.19824,-64.7935
793.45703,-67.0652
808.71582,-59.592
823.97461,-60.9918
839.2334,-70.8154
854.49219,-56.6105
869.75098,-62.1805
885.00977,-55.8566
900.26855,-54.749
915.52734,-59.6804
930.78613,-61.0704
946.04492,-51.937
961.30371,-57.7378
976.5625,-67.5515
991.82129,-54.8742
1007.0801,-57.9269
1022.3389,-53.0814
1037.5977,-56.4018
1052.8564,-53.8379
1068.1152,-63.6196
1083.374,-59.3194
1098.6328,-55.2058
1113.8916,-62.1977
1129.1504,-65.2626
1144.4092,-64.8156
1159.668,-56.6253
1174.9268,-56.694
1190.1855,-54.5501
1205.4443,-54.9921
1220.7031,-59.7148
1235.9619,-52.1629
1251.2207,-57.1656
1266.4795,-63.2684
1281.7383,-54.1473
1296.9971,-57.3056
1312.2559,-52.131
1327.5146,-57.7967
1342.7734,-57.8336
1358.0322,-58.116
1373.291,-76.0218
1388.5498,-65.1767
1403.8086,-61.262
1419.0674,-63.0695
1434.3262,-54.5992
1449.585,-58.2265
1464.8438,-60.1323
1480.1025,-58.7177
1495.3613,-61.8489
1510.6201,-56.0432
1525.8789,-59.5994
1541.1377,-61.2546
1556.3965,-53.6709
1571.6553,-58.3984
1586.9141,-56.1488
1602.1729,-56.4534
1617.4316,-61.5591
1632.6904,-50.9031
1647.9492,-65.4836
1663.208,-58.1848
1678.4668,-54.221
1693.7256,-53.5751
1708.9844,-59.0443
1724.2432,-50.3628
1739.502,-69.3173
1754.7607,-53.7642
1770.0195,-53.6684
1785.2783,-60.8592
1800.5371,-55.999
1815.7959,-62.1166
1831.0547,-54.3118
1846.3135,-61.7065
1861.5723,-51.9468
1876.8311,-57.1901
1892.0898,-57.7452
1907.3486,-56.6695
1922.6074,-59.867
1937.8662,-55.3433
1953.125,-57.3596
1968.3838,-67.5662
1983.6426,-60.4147
1998.9014,-65.1079
2014.1602,-54.3806
2029.4189,-64.4473
2044.6777,-57.9195
2059.9365,-66.6035
2075.1953,-54.3364
2090.4541,-67.8658
2105.7129,-57.1066
2120.9717,-57.2245
2136.2305,-57.7452
2151.4893,-61.1392
2166.748,-56.1537
2182.0068,-56.2839
2197.2656,-67.7308
2212.5244,-59.8327
2227.7832,-59.8548
2243.042,-74.5753
2258.3008,-59.7934
2273.5596,-61.9889
2288.8184,-55.7485
2304.0771,-51.3009
2319.3359,-57.6789
2334.5947,-66.2057
2349.8535,-58.617
2365.1123,-60.2354
2380.3711,-53.6807
2395.6299,-66.3039
2410.8887,-57.7525
2426.1475,-65.6482
2441.4063,-77.7311
2456.665,-52.4355
2471.9238,-60.0979
2487.1826,-63.293
2502.4414,-63.6368
2517.7002,-57.9932
2532.959,-78.5293
2548.2178,-56.4927
2563.4766,-63.2856
2578.7354,-69.4008
2593.9941,-49.9305
2609.2529,-60.4466
2624.5117,-58.9338
2639.7705,-57.2319
2655.0293,-59.9825
2670.2881,-55.3777
2685.5469,-64.1845
2700.8057,-56.4951
2716.0645,-56.6449
2731.3232,-52.6124
2746.582,-57.9171
2761.8408,-56.5565
2777.0996,-77.7581
2792.3584,-63.9045
2807.6172,-57.3203
2822.876,-57.5462
2838.1348,-53.5628
2853.3936,-51.3918
2868.6523,-52.1801
2883.9111,-61.0434
2899.1699,-57.7648
2914.4287,-64.8967
2929.6875,-61.7261
2944.9463,-68.1262
2960.2051,-58.5875
2975.4639,-57.7157
2990.7227,-52.7278
3005.9814,-60.3803
3021.2402,-56.1095
3036.499,-56.7382
3051.7578,-51.2248
3067.0166,-58.9952
3082.2754,-58.811
3097.5342,-55.8369
3112.793,-51.0013
3128.0518,-55.3335
3143.3105,-64.8525
3158.5693,-55.3605
3173.8281,-60.8175
3189.0869,-59.1941
3204.3457,-56.6081
3219.6045,-60.928
3234.8633,-57.728
3250.1221,-53.16
3265.3809,-55.5103
3280.6396,-54.4002
3295.8984,-59.3685
3311.1572,-74.2217
3326.416,-62.2247
3341.6748,-60.0365
3356.9336,-62.1265
3372.1924,-57.836
3387.4512,-57.5978
3402.71,-56.058
3417.9688,-57.2491
3433.2275,-62.4236
3448.4863,-55.3605
3463.7451,-56.7702
3479.0039,-53.526
3494.2627,-59.1597
3509.5215,-64.909
3524.7803,-54.5574
3540.0391,-63.8922
3555.2979,-55.8001
3570.5566,-78.3033
3585.8154,-67.9125
3601.0742,-53.0151
3616.333,-55.0167
3631.5918,-58.6268
3646.8506,-56.7849
3662.1094,-59.506
3677.3682,-65.1619
3692.627,-53.8379
3707.8857,-59.1426
3723.1445,-56.2053
3738.4033,-51.8731
3753.6621,-63.627
3768.9209,-56.3478
3784.1797,-53.6242
3799.4385,-54.0441
3814.6973,-53.5947
3829.9561,-55.6429
3845.2148,-61.4265
3860.4736,-55.191
3875.7324,-60.6038
3890.9912,-57.4185
3906.25,-63.2193
3921.5088,-59.3489
3936.7676,-61.0213
3952.0264,-57.7402
3967.2852,-52.2366
3982.5439,-56.1955
3997.8027,-58.2044
4013.0615,-54.5722
4028.3203,-56.8807
4043.5791,-52.3619
4058.8379,-54.8816
4074.0967,-56.0236
4089.3555,-66.1983
4104.6143,-60.2526
4119.873,-65.1398
4135.1318,-59.5036
4150.3906,-60.4859
4165.6494,-57.8581
4180.9082,-54.8399
4196.167,-59.8572
4211.4258,-64.3417
4226.6846,-59.2678
4241.9434,-56.7775
4257.2021,-62.3033
4272.4609,-60.1372
4287.7197,-61.957
4302.9785,-59.7025
4318.2373,-62.1314
4333.4961,-70.0147
4348.7549,-55.6282
4364.0137,-59.7811
4379.2725,-58.0055
4394.5313,-62.7085
4409.79,-58.6219
4425.0488,-54.2504
4440.3076,-59.2334
4455.5664,-55.4489
4470.8252,-60.2968
4486.084,-50.6722
4501.3428,-73.4063
4516.6016,-57.728
4531.8604,-58.9731
4547.1191,-57.7624
4562.3779,-57.1066
4577.6367,-57.9023
4592.8955,-55.0682
4608.1543,-54.5378
4623.4131,-53.2976
4638.6719,-63.7326
4653.9307,-62.1093
4669.1895,-56.6449
4684.4482,-53.0765
4699.707,-60.2305
4714.9658,-68.0328
4730.2246,-54.916
4745.4834,-76.9502
4760.7422,-61.7777
4776.001,-68.082
4791.2598,-63.0548
4806.5186,-64.209
4821.7773,-61.0213
4837.0361,-52.9513
4852.2949,-56.419
4867.5537,-50.8147
4882.8125,-60.4908
4898.0713,-65.0023
4913.3301,-53.4817
4928.5889,-62.8681
4943.8477,-58.2805
4959.1064,-53.1355
4974.3652,-57.7255
4989.624,-52.578
5004.8828,-63.8873
5020.1416,-66.0927
5035.4004,-63.708
5050.6592,-50.9301
5065.918,-53.4375
5081.1768,-64.0347
5096.4355,-54.5157
5111.6943,-55.4857
5126.9531,-61.2988
5142.2119,-54.5869
5157.4707,-54.1497
5172.7295,-58.9117
5187.9883,-51.4385
5203.2471,-58.2118
5218.5059,-58.8798
5233.7646,-55.5815
5249.0234,-63.0425
5264.2822,-55.498
5279.541,-54.8669
5294.7998,-50.6108
5310.0586,-63.4674
5325.3174,-56.1857
5340.5762,-58.9854
5355.835,-58.5237
5371.0938,-51.7135
5386.3525,-60.5473
5401.6113,-60.1691
5416.8701,-56.4534
5432.1289,-64.9876
5447.3877,-53.133
5462.6465,-55.0461
5477.9053,-60.8936
5493.1641,-53.7052
5508.4229,-54.1497
5523.6816,-51.2371
5538.9404,-61.4093
5554.1992,-71.616
5569.458,-59.3513
5584.7168,-60.8027
5599.9756,-57.4431
5615.2344,-53.1404
5630.4932,-52.4282
5645.752,-54.8104
5661.0107,-68.6861
5676.2695,-61.235
5691.5283,-60.4515
5706.7871,-56.0924
5722.0459,-72.2078
5737.3047,-58.4598
5752.5635,-56.3183
5767.8223,-74.2708
5783.0811,-61.4855
5798.3398,-58.7226
5813.5986,-54.7097
5828.8574,-76.0881
5844.1162,-60.1568
5859.375,-59.339
5874.6338,-60.5031
5889.8926,-69.7913
5905.1514,-61.7212
5920.4102,-62.2222
5935.6689,-60.6971
5950.9277,-56.4485
5966.1865,-55.945
5981.4453,-59.4987
5996.7041,-63.8112
6011.9629,-63.5828
6027.2217,-46.1951
6042.4805,-64.1133
6057.7393,-54.2996
6072.998,-58.5188
6088.2568,-58.3518
6103.5156,-61.208
6118.7744,-57.6175
6134.0332,-59.1769
6149.292,-58.7644
6164.5508,-59.8499
6179.8096,-65.6629
6195.0684,-55.6675
6210.3271,-53.4596
6225.5859,-55.3384
6240.8447,-62.4924
6256.1035,-55.7117
6271.3623,-64.0224
6286.6211,-52.3741
6301.8799,-55.5005
6317.1387,-53.2656
6332.3975,-63.9364
6347.6563,-65.7341
6362.915,-63.0867
6378.1738,-53.4547
6393.4326,-53.4179
6408.6914,-56.8095
6423.9502,-55.0682
6439.209,-59.4618
6454.4678,-57.2638
6469.7266,-57.6125
6484.9854,-53.3958
6500.2441,-56.8168
6515.5029,-62.0331
6530.7617,-53.9778
6546.0205,-68.9661
6561.2793,-56.8856
6576.5381,-64.9041
6591.7969,-52.9758
6607.0557,-56.1537
6622.3145,-61.5542
